BookName, Author,Publisher,Code 
资本主义总危机时期的美英财政,(苏)鲍加恰夫斯基著,中国人民大学出版社1957,F811/1
南方民族古史书录,吕名中主编,四川民族出版社1989,K28-7/1
工业经济管理概论,中国人民大学工业经济管理教研室编,中国人民大学出版社1983,F40-43/1-2
经济管理原理,主编郭祥谷等,中国展望出版社1986,F2-43/11
实用国际贸易词语汇解,嵇惠民编著,新光出版社民国62 [1973],F74-61/3-10
逐条地方自治法,松本英昭著,学陽書房2001.10,DF284/1
保健同人　家庭の医学,保健同人社編,保健同人社1993,R-61/1
家計調査年報.平成29年.貯蓄·負債編,総理府統計局編集,総理府統計局2017,F131.3/29
田中稲蔵家史資料調査報告書.史料調査国庫補助事業,亀山市歴史博物館編,一誠堂2018,K313.4/3
《商君书》经济论述选注,荆实选注,中国财政经济出版社1975,F092.2/5
企业公共关系必读,曹小元_ 黎岳粱编著,广东人民出版社1986,F272.9/39
人事管理学,欧炳进等编,广东高等教育出版社1986,F272.9/17
企业人事管理方法论,张清沧编著,复文书局1984,F272.9/14
去依附.中国化解第一次经济危机的真实经验,董筱丹_ 温铁军著,东方出版社2019,F129.6/117
侵权责任法,杨立新著,法律出版社2020,DF504/382-4
民法总则讲义,梁慧星著,法律出版社2021,DF51/49-2
刑法学,张明楷著,法律出版社2021,DF604/76-6
婚姻家庭与继承法,杨立新著,法律出版社2021,DF55/67
债法总论,崔建远_ 陈进著,法律出版社2021,DF522/46
利益相关者,(德) 克劳斯·施瓦布_ (比) 彼得·万哈姆著,中信出版集团2021,F11/326
大国治理.发展与平衡的空间政治经济学,陆铭_ 陈钊等著,上海人民出版社2021,F0/1054_F127/1267
海权的未来,(英) 埃里克·格罗夫著,上海人民出版社2021,DF935/202
东方之珠——香港,周维平主编,广东科技出版社1987,F127.658/1
工业企业全面整顿文件资料汇编,成都企业管理协会工厂管理编辑部著,成都企业管理协会工厂管理编辑部1983,F425/16
企业管理咨询案例,中国企业管理咨询公司编,浙江人民出版社1987,F425/18
白话续资治通鉴.第五册.宋神宗元丰七年甲子七月至宋徽宗宣和五年癸卯三月,沈志华主编,中华书局1993,K204-3/25(5)
白话续资治通鉴.第四册.宋仁宗嘉  六年辛丑九月至宋神宗元丰七年甲子六月,沈志华主编,中华书局1993,K204-3/25(4)
财政审计手册,董惠民主编,北京航空航天大学出版社1992,F239.65-62/1
苏联东欧国家价格概论,阎以誉_ 冯舜华主编,中国财政经济出版社1987,F151/6
中国财政统计.1950-1985,财政部综合计划司编,中国财政经济出版社1987,F812.1/2
盐铁论校注.下,(汉)桓宽著,天津古籍出版社1983,F129.34/1(2)-2
超级市场.大荣公司,(日)今城利之著,中国财政经济出版社1981,F733.13/3
国际贸易知识,辽宁财经学院对外贸易系编写小组编,人民出版社1973,F74-61/2-2
西方100家巨型跨国公司,郑伟民_ 许邦兴_ 王恩光编,中国财政经济出版社1987,F276.7/3
基本建设投资效率,(苏)哈恰图罗夫著,中国财政经济出版社1985,F151.23/1
社会主义制度经济矛盾的实质、表现、解决,(保加利亚)雅可·阿罗约著,中国社会科学出版社1989,F04/90
苏联的银行与货币,东北财经委员会调查统计处译,东北新华书店1949,F835.123/6
关于按劳分配问题,三联书店编,生活.读书.新知三联书店1978,F046-53/1/77(3)
小売物価統計調査年報,総務庁統計局編,総務庁統計局2017,F733.13/4
社会主义社会国民收入的若干理论问题,杨坚白主编,中国社会科学出版社1983,F047/1
人事評価・賃金体系実例集.業績・成果重視の10社の事例,政経研究所編,政経研究所1999.12,F272.92/9
近代经济学说,安格尔著,三民书局1985,F091.3/9-3
F.ベアト幕末日本写真集,横浜開港資料館編,横浜開港資料館1987,K931.3/7
论政治经济学,(法)卢梭(J.J.Rousseau)著,商务印书馆1962,F091.3/10
经济学说史简编,陈孟熙主编,光明日报出版社1986,F091/3
对劳动的迫害及其救治方案,[英]约翰.勃雷著,生活.读书.新知三联书店1958,F091/7
政府調達における我が国の施策と実績.世界に開かれた政府調達へ,総理府内閣総理大臣官房外政審議室編,大蔵省印刷局2017,F813.13/4
OKR思维.谷歌、亚马逊、领英等企业的高绩效工作法,(日) 天野胜著,中国友谊出版公司2021,F272.3/612
环境污染与生态破坏责任论,窦海阳著,社会科学文献出版社2021,DF468.04/258
苏维埃贸易的三十五年,(苏)吉斯坦诺夫(Я.А.Кистанов)等著,中国人民大学1954,F751.2/2
消费合作社批发站,(苏)包洛弗尼科夫(А.П.Половников)_(苏)马弗索维奇(И.Л.Мовшович)著,中国人民大学1955,F751.2/4
区消费合作社联社的拨款与贷款,(苏)卡柴林(Ф.Казарин)著,财政经济出版社1956,F751.2/5
村消费合作社监事会工作的组织和技术,(苏) 马尔凯洛夫 (Н. В. Маркелов)_ (苏) 罗曼佐夫 (Е. Д. Романцов) 著,财政经济出版社1955,F751.2/3
三十年来的苏维埃贸易,(苏)吉斯坦诺夫(Я.А.Кистанов)等著,中国人民大学1954,F751.2/3
中国近代少数民族经济史稿,况浩林著,民族出版社1992,F127.8/2
资本主义国家财政,金德浩主编,中国财政经济出版社1992,F810-43/6
国民收入统计资料汇编.1949～1985,国家统计局国民经济平衡统计司编,中国统计出版社1987,F812.1/1/49-85
城市改革,张明修等编,湖北人民出版社1984,F299.2/2
经济调整和再生产理论,林子力著,上海人民出版社1981,F12/7
发展中国家的经济发展战略与国际经济新秩序,陈立成主编,经济科学出版社1987,F11/40
谈谈社会主义企业管理,宫效闻等编写,上海人民出版社1974,F425/13
新生活集体农庄,(苏)布洛姆克维斯特(Б.Л.Бломквист)_(苏)海克维奇(А.М.Хайкевич)著,财政经济出版社1955,F351.219/19
社会主义经济中的货币及其机能讨论集,[经济资料编辑委员会辑],财政经济出版社1955,F820/14
史记人名索引,钟华编,中华书局1977,K204.2-7/1
史记 二 表,汉太史令 司马选撰,中华书局,K204.2/1(2)
史记 四册,(汉)司马迁撰,中华书局,K204.2/1(4)
史记.一,(汉)司马迁著,中华书局1973,K204.2/1(1)
史记 三册,(汉)司马迁撰,中华书局,K204.2/1(3)
社会主义国家和发展中国家的经济合作,(苏)法里佐夫主编,对外贸易教育出版社1987,F11/39
中国社会主义经济建设文献资料选编.试用本0,党校政治经济学教材联合编写组编,新华出版社1994,F12/6
昭和と映画と人生と,桜井修著,春吉書房2016,J909/2
外国经济史.第三册,樊亢，宋则行主编,人民出版社1965-,F119/2(3)
料理フランス語の入門,黒木義典著,白水社1983,H32/2
ソフト·エネルギー·パス.永続的平和への道,エイモリー·ロビンズ著,時事通信社1979.6,TK01/1
オイル·ビジネス.石油産業家たちの夢と失意の物語,リチャード·オコナー著,サイマル出版会1978,F416.22/1
バイオテクノロジー.21世紀の企業戦略,V.モーゼス編,SCIサイエンス1995,Q692/1
陕甘宁边区司法传统的认同研究,潘怀平著,人民出版社2021,DF092.6/79
机关法人体系化研究.从民法到财政法,张成松著,上海人民出版社2021,DF504/892
信用评级机构法律制度的完善研究,陈玲著,上海人民出版社2021,DF438.24/138
融媒体与政府公共关系,高萍著,世界图书出版西安有限公司2020,G206.2/964
电子商务环境下双渠道供应链竞争与合作策略,但斌_ 张旭梅_ 徐广业著,科学出版社2021,F713.1/47
简明货币银行学,黄芳泉编著,华中工学院出版社1983,F820/1
加拿大财政与货币信贷体系,(苏) C·C·德米特里耶夫_ 巴甫洛娃著,辽宁财经学院经济研究所1982,F817.11/1
企业风险管理,张勋彪_ 赵继准_ 张世奇著,华中理工大学出版社1990,F270.7/2
工业企业固定资金管理,高佩荣编著,山西人民出版社1985,F425.7/2
工业企业主要经济指标基本知识,天津财政学院工业管理系工业教研室编,中国财政经济出版社1975,F425/14
企业思想政治工作新探,南京第二机床厂思想政治科学化研究小组编,江苏人民出版社1982,F425/15
满负荷工作法,国家经委企业管理局编,企业管理出版社1988,F425/21
基本建设财务会计,林安宜编,山东科学技术出版社1982,F407.967.2/1
ニューバイオインダストリー,冨田房男_ 高山真策_ 菅原卓也著,大日本図書1997,Q78/3
食のリスク学.氾濫する「安全?安心」をよみとく視点,中西準子著,日本評論社2010,DF364/1
超技術社会への展開.情報化システムと人間,林雄二郎_ 科学技術と経済の会編,ダイヤモンド社1969.2,N0/3
明治憲法の制定史話,葦津珍彦著,神社新報社2018,DF2/7
新·よくわかるISO環境法.ISO14001と環境関連法規,鈴木敏央著,ダイヤモンド社2013,DF468/2
成功事例に学ぶ社内プロジェクト推進マニュアル.計画立案からリスク分析までの全ノウハウ,澤本豊雄著,PHP研究所1993,F713.54/1
わがまま糖質オフBOOK.だってご飯も麺も食べたいもん!,金丸絵里加監修,オレンジページ2018,TS972/20
鉄鋼,河野力_　大野豊彦著,有斐閣1963,F131.3/28
入門バイオテクノロジー,高辻正基著,日本工業新聞社1991,Q78/1
地球環境問題入門,日本経済新聞社編,日本経済新聞社1992,X24/1
公共事业管理概论,徐双敏主编,北京大学出版社2020,D035/279-3
英文通信表現辞典,北川大憲著,ジャパンタイムズ1978.11,H315/2
貿易フランス語,山本慧一著,大学書林1988,H329.9/1
縁、運、和.モリタと共に歩んで,北村光男著,星雲社2018,K313.03/2
バイオ?遺伝子ビジネス,岡三証券企業調査部編,東洋経済新報社2000,Q78/2
消費者政策の実施の状況.消費者事故等に関する情報の集約及び分析の取りまとめ結果の報告,第196回国会提出,第196回国会,C913.3/3
食料・農業・農村の動向.食料・農業・農村施策,第196回国会提出,第196回国会,S317/1
水産の動向.水産施策,第196回国会提出,第196回国会,S9/1
労働経済の分析.働き方の多様化に応じた人材育成の在り方について,厚生労働省編,勝美印刷;2018.9,F249.313/2
北京商业改革文件资料汇编,北京市社会科学研究所编,中国展望出版社1983,F72/5
美国第一花旗银行.拉尔夫·纳德调查组报告,(美)D.莱因斯多夫，(美)D.埃特拉主编,商务印书馆1976,F337.123/1
商业审计学,王文彬等编,上海社会科学院出版社1984,F72/1
金融规章制度选编.上册.1982,中国人民银行办公厅编,金融出版社1983,F832.2/1(1)/82
华尔街内幕,(美)索贝尔著,中国对外翻译出版公司1988,F837.125/1
我国计划商品经济的理论模式.论社会主义资源的有效配置,刘伟等著,中国经济出版社1985,F72/4
西德的货币与银行,中国银行国际金融研究所编著,中国财政经济出版社1981,F835.18/1
中国经济周期实证研究,卢 建著,中国财政经济出版社1992,F120.2/10
当代中国的基本建设 下,《当代中国》丛书编辑部,中国社会科学出版社1989,F123.6/2(2)
当代中国的基本建设.上册,<当代中国>丛书编辑部编辑,中国社会科学出版社1989,F123.6/2(1)
全国对外经济贸易小型企业经理岗位培训教程,山东省外贸局编写组编写,中国对外经济贸易出版社1991,F752-43/3
专业户经营手册,《专业户经营报》编,科学普及出版社1984,F717.5-62/1
上海开埠初期对外贸易研究.1843-1863年,黄苇著,上海人民出版社1961,F752.9/9
财政工作的新课题.第一期财政厅局长研究班专题报告集,财政部人事教育司汇编,中国财政经济出版社1984,F8-53/1
中国历史大辞典.宋史,邓广铭，程应   主编,上海辞书出版社1984,K2-61/1(5)
中国历史学年鉴.1981,中国史学会,三联书店1981,K2-54/1/1981
中国历史学年鉴.1984,中国史学会《中国历史学年鉴》编辑部编,人民出版社1984,K2-54/1/1984
从旧中国到新中国,(苏)亚士达夫叶夫著,学习杂志社1951,F12/57-4
货币的本质与机能,郑伯彬著,财政经济出版社1955,F820/23
意見領袖的大陸經貿主張,周添城,財團法人張榮發基金會中華民國七十八年 [1989],F12/100
中国经济问题,陈文鸿著,广角镜出版社有限公司1989,F12/99
現代名目論貨幣學說及其先驅者,愛傑利南特著,生活·讀書·新知三聯書店出版1954,F820/18
农业是国民经济的基础,孙德山著,农业出版社1963,F12/56
全面调整农轻重关系,梁秀峰编著,农业出版社1982,F12/55
社会主义商品经济问题讲话,刘国光著,北京出版社1987,F12/54
社会主义经济建设常识,于光远主编,江西人民出版社1984-1985,F12/15
货币论.下卷.货币的应用理论,(英)凯恩斯(J.M.Keynes)著,商务印书馆1986,F820/16(2)
貨幣市場之票據交易與拆放,上田短資株式會社編著,國泰信托投資公司民國71 [1982],F820/5-2
谈谈货币与货币交换,中国人民银行武汉市分行理论小组,湖北人民出版社1975,F820/15
環境白書.循環型社会白書／生物多様性白書（平成30年版）,環境省編,2018,X-01/2
